Code;Commutator code ;Electric Diagram ;Name;Volume (market);Brand;Cluster Description;Eprel Clusters;Controller;Function Type;Type;Buffle ;Insulation Code ;Insulation Desc.;Type of Lamps ;Lamp Code ;Lamp Power ;Upper Resistance ;Upper Heater Power;Upper Heater Surface Load ;Lower Resistance;Lower Heater Power;Lower Heater  Surface Load ;Cavity Resistance Code;Cavity Heater Power;Cavity Heater Surface Load ;Cooling Fan;Cooling Fan Power ;Cavity Fan;Cavity Fan Power ;Turnspit;Number of glass;Cavity Type ;Ventilation Channel ;ECO Program ;Chimney
33703289;42827053;42827052;HOC3U1178IN;;Hoover;HALINO CATA;FCP625X/E;Timer Touch;Multifunction;MR07;New ECO;42827845;Needled Glasswool (33 kg/m3 , 30mm);1 Back;42823856;25W;42827354;1010W(internal)+1010W(external);4.32 W/cm2-4.58 W/cm2;42827837;1100W;2.35 W/cm2;91200888;2200W;6.74 W/cm2;42822091;12W;42828618;22W;N;1 Reflective + 1 Float;Flat;Ventilation Channel ;No;N
33703290;42827053;42827052;HOC3U3178IN;;Hoover;HALINO CATA;FCP625X/E;Timer Touch;Multifunction;MR07;New ECO;42830024;Yellow Glasswool (24 kg/m3 , 30 mm);1 Back;42823856;25W;42827354;1010W(internal)+1010W(external);4.32 W/cm2-4.58 W/cm2;42827837;1100W;2.35 W/cm2;91200888;2200W;6.74 W/cm2;42822091;12W;42828618;22W;N;1 Reflective + 1 Float;Flat;Ventilation Channel ;No;N
33703291;42830813;42837338;HOC3U3148IN;;Hoover;HALINO CATA;FCT825NXL;Timer Touch;Multifunction;MR07;New ECO;42830024;Yellow Glasswool (24 kg/m3 , 30 mm);1 Back;42823856;25W;42825244;1800W;5,13 W/cm2;42830902;1050W(external)+450W(internal);5.18 W/cm2-3.6 W/cm2;91200888;2200W;6.74 W/cm2;42822091;12W;42828618;22W;N;1 Reflective + 1 Float;Flat;Ventilation Channel ;No;5mm
33703293;ECO Program ;ECO Program ;HOC3T3378B W;;Hoover;HALINO CATA;HORT3181BI WIFI;E0 White;Multifunction;MR07;New ECO;42830024;Yellow Glasswool (24 kg/m3 , 30 mm);1 Back;42823856;25W;42827354;1010W(internal)+1010W(external);4.32 W/cm2-4.58 W/cm2;42827837;1100W;2.35 W/cm2;91200888;2200W;6.74 W/cm2;42822091;12W;42834931;22W;N;1 Reflective + 1 Float;Flat;Ventilation Channel ;Yes;N
33703294;ECO Program ;ECO Program ;HOC3T3178WI ;;Hoover;HALINO CATA;HORT3181BI WIFI;E0 White;Multifunction;MR07;New ECO;42830024;Yellow Glasswool (24 kg/m3 , 30 mm);1 Back;42823856;25W;42827354;1010W(internal)+1010W(external);4.32 W/cm2-4.58 W/cm2;42827837;1100W;2.35 W/cm2;91200888;2200W;6.74 W/cm2;42822091;12W;42834931;22W;N;1 Reflective + 1 Float;Flat;Ventilation Channel ;Yes;N
33703292;ECO Program ;ECO Program ;HOC3U3178IN ;;Hoover;HALINO CATA;HORT3181BI WIFI;E0 White;Multifunction;MR07;New ECO;42830024;Yellow Glasswool (24 kg/m3 , 30 mm);1 Back;42823856;25W;42827354;1010W(internal)+1010W(external);4.32 W/cm2-4.58 W/cm2;42827837;1100W;2.35 W/cm2;91200888;2200W;6.74 W/cm2;42822091;12W;42834931;22W;N;1 Reflective + 1 Float;Flat;Ventilation Channel ;Yes;N
33703264;42837376;42827052;HWO60S7EX2;;Haier;HALINO CATA;;Timer Touch;Multifunction;MR08;New ECO;70018701;Yellow Glasswool (24 kg/m3 , 30 mm);1 Back;42820055;15W;42827354;1010W(internal)+1010W(external);4.32 W/cm2-4.58 W/cm2;42827837;1100W;2.35 W/cm2;91200888;2200W;6.74 W/cm2;42822091;12W;42828618;22W;N;1 Reflective + 1 Float;Flat cavity + Flat Catalytic Panels;Ventilation Channel ;No;5mm
33703323;42837376;42827049;FCT645X;;Candy;HALINO CATA;FCP605XL/E;Timer Touch;Fan Assisted;MR07;New ECO;70018701;Yellow Glasswool (24 kg/m3 , 30 mm);1 Back;42823856;25W;42836665;1010W(internal)+1010W(external);4.32 W/cm2-4.58 W/cm2;42827837;1100W;2.35 W/cm2;;;;42833374;12W;42828618;22W;N;1 Reflective + 1 Float;Flat cavity + Embossed Catalytic Panels;Switch Protection ;No;N
33703339;42814656;41011130;FCS 100 X/E ;;Candy;HALINO CATA;;No timer (2 knobs);Static;MN07;No Buffle;42830033;Yellow Glasswool (18 kg/m3 , 30 mm);1 Back;42823856;25W;42836666;1000W;3.86 W/cm2;42827837;1100W;2.35 W/cm2;;;;;;;;N;1 Reflective + 1 Float;Embossed;Switch Protection ;No;N
33703338;42837376;42827049;FCP605X/E AL;;Candy;HALINO CATA;;Timer Touch;Fan Assisted;MR07;New ECO;42830024;Yellow Glasswool (24 kg/m3 , 30 mm);1 Back;42823856;25W;42836665;1010W(internal)+1010W(external);4.32 W/cm2-4.58 W/cm2;42827837;1100W;2.35 W/cm2;;;;42822091;12W;42828618;22W;N;1 Reflective + 1 Float;Embossed;Ventilation Channel ;No;5mm
33703340;42837376;42827049;FCDIE206N;;Candy;HALINO CATA;FCP605NXL/E;Mechanical Minute Minder 60';Fan Assisted;MR07;New ECO;70018701;Yellow Glasswool (24 kg/m3 , 30 mm);1 Back;42823856;25W;42836665;1010W(internal)+1010W(external);4.32 W/cm2-4.58 W/cm2;42827837;1100W;2.35 W/cm2;;;;91204735;18W;42834931;22W;N;1 Reflective + 1 Float;Embossed;Switch Protection ;No;N
33703342;ECO Program ;ECO Program ;FCDIEN528X W;;Candy;HALINO CATA;FCNES825XL WIFI;E0 Timer Touch;Multifunction;MR07;New ECO;42827845;Needled Glasswool (33 kg/m3 , 30mm);1 Back;42823856;25W;42836668;1800W;5,13 W/cm2;42830902;1050W(external)+450W(internal);5.18 W/cm2-3.6 W/cm2;91200888;2200W;6.74 W/cm2;42822091;12W;42834931;22W;N;1 Reflective + 1 Float;Flat;Ventilation Channel ;Yes;N
33703343;42837376;42827049;FCDIEN536X;;Candy;HALINO CATA;FCP605XL/E;Timer Touch;Fan Assisted;MR07;New ECO;70018701;Yellow Glasswool (24 kg/m3 , 30 mm);1 Back;42823856;25W;42836665;1010W(internal)+1010W(external);4.32 W/cm2-4.58 W/cm2;42827837;1100W;2.35 W/cm2;;;;42822091;12W;42828618;22W;N;1 Reflective + 1 Float;Embossed;Ventilation Channel ;No;5mm
33703344;ECO Program ;ECO Program ;FCNE625X WF ;;Candy;HALINO CATA;;E0 Timer Touch;Fan Assisted;MR07;New ECO;70018701;Yellow Glasswool (24 kg/m3 , 30 mm);1 Back;42823856;25W;42836665;1010W(internal)+1010W(external);4.32 W/cm2-4.58 W/cm2;42827837;1100W;2.35 W/cm2;;;;42822091;12W;42834931;22W;N;1 Reflective + 1 Float;Flat;Ventilation Channel ;Yes;N
33703345;42837376;42827049;FCDIE206X;;Candy;HALINO CATA;FCP605NXL/E;Mechanical Minute Minder 60';Fan Assisted;MR07;New ECO;70018701;Yellow Glasswool (24 kg/m3 , 30 mm);1 Back;42823856;25W;42836665;1010W(internal)+1010W(external);4.32 W/cm2-4.58 W/cm2;42827837;1100W;2.35 W/cm2;;;;42833374;12W;42834931;22W;N;1 Reflective + 1 Float;Embossed;Switch Protection ;No;N
33703347;42827053;42827052;FCT855NXL1;;Candy;HALINO CATA;FCT825NXL;Timer Touch;Multifunction;MR07;New ECO;70018701;Yellow Glasswool (24 kg/m3 , 30 mm);1 Back;42823856;25W;42836665;1010W(internal)+1010W(external);4.32 W/cm2-4.58 W/cm2;42827837;1100W;2.35 W/cm2;91200888;2200W;6.74 W/cm2;42822091;12W;42828618;22W;N;1 Reflective + 1 Float;Flat cavity + Flat Catalytic Panels;Ventilation Channel ;No;5mm
33703349;42827053;42827052;FCT855NXL3;;Candy;HALINO CATA;FCT825NXL;Timer Touch;Multifunction;MR07;New ECO;70018701;Yellow Glasswool (24 kg/m3 , 30 mm);1 Back;42823856;25W;42836665;1010W(internal)+1010W(external);4.32 W/cm2-4.58 W/cm2;42827837;1100W;2.35 W/cm2;91200888;2200W;6.74 W/cm2;42822091;12W;42828618;22W;N;1 Reflective + 1 Float;Flat cavity + Flat Catalytic Panels;Ventilation Channel ;No;5mm
33703350;42827053;42827052;FCT855NXL4;;Candy;HALINO CATA;FCT825NXL;Timer Touch;Multifunction;MR07;New ECO;70018701;Yellow Glasswool (24 kg/m3 , 30 mm);1 Back;42823856;25W;42836665;1010W(internal)+1010W(external);4.32 W/cm2-4.58 W/cm2;42827837;1100W;2.35 W/cm2;91200888;2200W;6.74 W/cm2;42822091;12W;42828618;22W;N;1 Reflective + 1 Float;Flat cavity + Flat Catalytic Panels;Ventilation Channel ;No;5mm
33703354;42827053;42827052;FCT855NXL2;;Candy;HALINO CATA;FCT825NXL;Timer Touch;Multifunction;MR07;New ECO;70018701;Yellow Glasswool (24 kg/m3 , 30 mm);1 Back;42823856;25W;42836665;1010W(internal)+1010W(external);4.32 W/cm2-4.58 W/cm2;42827837;1100W;2.35 W/cm2;91200888;2200W;6.74 W/cm2;42822091;12W;42828618;22W;N;1 Reflective + 1 Float;Flat cavity + Flat Catalytic Panels;Ventilation Channel ;No;5mm
33703322;ECO Program ;ECO Program ;FCNE825XPP W;;Candy;HALINO CATA;HORT3181BI WIFI;E0 Timer Touch;Multifunction;MR07;New ECO;70018701;Yellow Glasswool (24 kg/m3 , 30 mm);1 Back;42823856;25W;42836665;1010W(internal)+1010W(external);4.32 W/cm2-4.58 W/cm2;42827837;1100W;2.35 W/cm2;91200888;2200W;6.74 W/cm2;42822091;12W;42834931;22W;N;1 Reflective + 1 Float;Flat;Ventilation Channel ;Yes;N
33703337;ECO Program ;ECO Program ;FCNE825XL WF;;Candy;HALINO CATA;;E0 Timer Touch;Multifunction;MR07;New ECO;42830024;Yellow Glasswool (24 kg/m3 , 30 mm);1 Back;42823856;25W;42836665;1010W(internal)+1010W(external);4.32 W/cm2-4.58 W/cm2;42827837;1100W;2.35 W/cm2;42825218;2000W;6.14 W/cm2;42822091;12W;42828618;22W;N;1 Reflective + 1 Float;Flat;Ventilation Channel ;Yes;N
33703361;42837376;42827049;RFC3O3351PN;;Rosières;HALINO CATA;FCP605XL/E;Timer Touch;Fan Assisted;MR07;New ECO;42830024;Yellow Glasswool (24 kg/m3 , 30 mm);1 Back;42823856;25W;42836665;1010W(internal)+1010W(external);4.32 W/cm2-4.58 W/cm2;42827837;1100W;2.35 W/cm2;;;;42822091;12W;42828618;22W;N;1 Reflective + 1 Float;Flat cavity + Embossed Catalytic Panels;Ventilation Channel ;No;N
33703368;42837376;42827049;RFCKD37IN;;Rosières;HALINO CATA;FCP625XL/E;Timer Touch;Fan Assisted;MR07;New ECO;42830024;Yellow Glasswool (24 kg/m3 , 30 mm);1 Back;42823856;25W;42836665;1010W(internal)+1010W(external);4.32 W/cm2-4.58 W/cm2;42827837;1100W;2.35 W/cm2;;;;42822091;12W;42828618;22W;N;1 Reflective + 1 Float;Flat cavity + Flat Catalytic Panels;Ventilation Channel ;No;5mm
33703329;42837377;42827049;IBS605N;;Iberna;HALINO CATA;FCS 605 X/E;Timer Touch;Fan Assisted;MR07;New ECO;42827845;Needled Glasswool (33 kg/m3 , 30mm);1 Back;42823856;25W;42836665;1010W(internal)+1010W(external);4.32 W/cm2-4.58 W/cm2;42827837;1100W;2.35 W/cm2;;;;91204735;18W;42828618;22W;N;1 Reflective + 1 Float;Embossed;Switch Protection ;No;N
33703333;70004133;42828538;IBS602N;;Iberna;HALINO CATA;FCP502X/E;Mechanical Minute Minder 60';Fan Assisted;MN07;New ECO;42830033;Yellow Glasswool (18 kg/m3 , 30 mm);1 Back;42823856;25W;42836665;1010W(internal)+1010W(external);4.32 W/cm2-4.58 W/cm2;42827837;1100W;2.35 W/cm2;;;;;;42828618;22W;N;1 Reflective + 1 Float;Embossed;Switch Protection ;No;N
33703330;70004133;42828538;HON602X-TN;;Hoover;HALINO CATA;;Mechanical Minute Minder 60';Fan Assisted;MN07;New ECO;42830033;Yellow Glasswool (18 kg/m3 , 30 mm);1 Back;42823856;25W;42836665;1010W(internal)+1010W(external);4.32 W/cm2-4.58 W/cm2;42827837;1100W;2.35 W/cm2;;;;;;42834931;22W;N;1 Reflective + 1 Float;Embossed;Switch Protection ;No;N
33703360;70004134;42828557;ZMS 602 N;;Zerowatt;HALINO CATA;CMFS4X/1/E;No timer (2 knobs);Static;MR07;No Buffle;42830024;Yellow Glasswool (24 kg/m3 , 30 mm);1 Back;42823856;25W;42836665;1010W(internal)+1010W(external);4.32 W/cm2-4.58 W/cm2;42827837;1100W;2.35 W/cm2;;;;91204735;18W;;;N;1 Reflective + 1 Float;Embossed;Switch Protection ;No;N
33703359;70004133;42828538;ZMS 603 XN;;Zerowatt;HALINO CATA;FCP502X/E;Mechanical Minute Minder 60';Fan Assisted;MN07;New ECO;42830033;Yellow Glasswool (18 kg/m3 , 30 mm);1 Back;42823856;25W;42836665;1010W(internal)+1010W(external);4.32 W/cm2-4.58 W/cm2;42827837;1100W;2.35 W/cm2;;;;;;42828618;22W;N;1 Reflective + 1 Float;Embossed;Switch Protection ;No;N
33703314;ECO Program ;ECO Program ;RFC3O3179IN WF;;Rosières;HALINO CATA;HORT3181BI WIFI;E0 Timer Touch;Multifunction;MR07;New ECO;42830024;Yellow Glasswool (24 kg/m3 , 30 mm);1 Back;42823856;25W;42836665;1010W(internal)+1010W(external);4.32 W/cm2-4.58 W/cm2;42827837;1100W;2.35 W/cm2;91200888;2200W;6.74 W/cm2;42822091;12W;42828618;22W;N;1 Reflective + 1 Float;Flat cavity + Flat Catalytic Panels;Ventilation Channel ;Yes;N
33703379;42814656;41011130;FCP100N/E;70;Candy;HALINO CATA;;No timer (2 knobs);Static;MN07;No Buffle;42830033;Yellow Glasswool (18 kg/m3 , 30 mm);1 Back;42823856;25W;42836666;1000W;3.86 W/cm2;42827837;1100W;2.35 W/cm2;;;;;;;;N;1 Reflective + 1 Float;Embossed;Switch Protection ;No;N
33703380;42814656;41011130;FCP100W/E;70;Candy;HALINO CATA;;No timer (2 knobs);Static;MN07;No Buffle;42830033;Yellow Glasswool (18 kg/m3 , 30 mm);1 Back;42823856;25W;42836666;1000W;3.86 W/cm2;42827837;1100W;2.35 W/cm2;;;;;;;;N;1 Reflective + 1 Float;Embossed;Switch Protection ;No;N
33703399;42814656;41011130;FCS100N/E AL;70;Candy;HALINO CATA;;No timer (2 knobs);Static;MN07;No Buffle;42830033;Yellow Glasswool (18 kg/m3 , 30 mm);1 Back;42823856;25W;42836666;1000W;3.86 W/cm2;42827837;1100W;2.35 W/cm2;;;;;;;;N;1 Reflective + 1 Float;Embossed;Switch Protection ;No;N
33703422;42814656;41011130;FCS100N/1;70;Candy;HALINO CATA;FCS100N/E;No timer (2 knobs);Static;MN07;No Buffle;42830033;Yellow Glasswool (18 kg/m3 , 30 mm);1 Back;42823856;25W;42836666;1000W;3.86 W/cm2;42827837;1100W;2.35 W/cm2;;;;;;;;N;1 Reflective + 1 Float;Embossed;Switch Protection ;No;N
33703327;ECO Program ;ECO Program ;FCTS615X WF;70;Candy;HALINO CATA;FCTS815XL WIFI;E0;Fan Assisted;MR07;New ECO;42827845;Needled Glasswool (33 kg/m3 , 30mm);1 Back;42823856;25W;42836668;1800W;5,13 W/cm2;43830902;1050W(external)+450W(internal);5.18 W/cm2-3.6 W/cm2;;;;42822091;12W;42834931;22W;N;1 Reflective + 1 Float;Flat cavity + Flat Catalytic Panels;Ventilation Channel ;Yes;5mm
33703372;42837376;42827049;FCT615XL/1;70;Candy;HALINO CATA;RFC1150IN;Timer Touch;Fan Assisted;MR07;New ECO;70018701;Yellow Glasswool (24 kg/m3 , 30 mm);1 Back;42823856;25W;42836665;1010W(internal)+1010W(external);4.32 W/cm2-4.58 W/cm2;42827837;1100W;2.35 W/cm2;;;;91204735;18W;42828618;22W;N;1 Reflective + 1 Float;Flat;Switch Protection ;No;N
33703374;42837376;42827049;FCT610X;70;Candy;HALINO CATA;RFC1150IN;No timer (2 knobs);Fan Assisted;MR07;New ECO;70018701;Yellow Glasswool (24 kg/m3 , 30 mm);1 Back;42823856;25W;42836665;1010W(internal)+1010W(external);4.32 W/cm2-4.58 W/cm2;42827837;1100W;2.35 W/cm2;;;;91204735;18W;42834931;22W;N;1 Reflective + 1 Float;Flat;Switch Protection ;No;N
33703381;42837376;42827049;FCT625NL/1;70;Candy;HALINO CATA;;Timer Touch;Fan Assisted;MR07;New ECO;70018701;Yellow Glasswool (24 kg/m3 , 30 mm);1 Back;42823856;25W;42836665;1010W(internal)+1010W(external);4.32 W/cm2-4.58 W/cm2;42827837;1100W;2.35 W/cm2;;;;42822091;12W;42828618;22W;N;1 Reflective + 1 Float;Flat;Ventilation Channel ;No;5mm
33703382;42837376;42827049;FCT625WXL/1;70;Candy;HALINO CATA;;Timer Touch;Fan Assisted;MR07;New ECO;70018701;Yellow Glasswool (24 kg/m3 , 30 mm);1 Back;42823856;25W;42836665;1010W(internal)+1010W(external);4.32 W/cm2-4.58 W/cm2;42827837;1100W;2.35 W/cm2;;;;42822091;12W;42828618;22W;N;1 Reflective + 1 Float;Flat;Ventilation Channel ;No;5mm
33703383;42837376;42827049;FCT600X/E DE;65;Candy;HALINO CATA;FCS 605 X/E;No timer (2 knobs);Fan Assisted;MR07;New ECO;42827845;Needled Glasswool (33 kg/m3 , 30mm);1 Back;42823856;25W;42836665;1010W(internal)+1010W(external);4.32 W/cm2-4.58 W/cm2;42827837;1100W;2.35 W/cm2;;;;91204735;18W;42834931;22W;N;1 Reflective + 1 Float;Embossed;Switch Protection ;No;N
33703384;42837376;42827049;FCT615X DE;70;Candy;HALINO CATA;FCP625X/E;Timer Touch;Fan Assisted;MR07;New ECO;70018701;Yellow Glasswool (24 kg/m3 , 30 mm);1 Back;42823856;25W;42836665;1010W(internal)+1010W(external);4.32 W/cm2-4.58 W/cm2;42827837;1100W;2.35 W/cm2;;;;42833374;12W;42828618;22W;N;1 Reflective + 1 Float;Flat;Switch Protection ;No;N
33703385;ECO Program ;ECO Program ;FCT615XN WF ;70;Candy;HALINO CATA;HORT3181BI WIFI;E0;Fan Assisted;MR07;New ECO;70018701;Yellow Glasswool (24 kg/m3 , 30 mm);1 Back;42823856;25W;42836665;1010W(internal)+1010W(external);4.32 W/cm2-4.58 W/cm2;42827837;1100W;2.35 W/cm2;;;;42822091;12W;42834931;22W;N;1 Reflective + 1 Float;Flat cavity + Flat Catalytic Panels;Ventilation Channel ;Yes;N
33703389;42837376;42827049;FCT625XL/1;70;Candy;HALINO CATA;;Timer Touch;Fan Assisted;MR07;New ECO;70018701;Yellow Glasswool (24 kg/m3 , 30 mm);1 Back;42823856;25W;42836665;1010W(internal)+1010W(external);4.32 W/cm2-4.58 W/cm2;42827837;1100W;2.35 W/cm2;;;;42822091;12W;42828618;22W;N;1 Reflective + 1 Float;Flat;Ventilation Channel ;No;5mm
33703405;42827053;42827052;FCT825BL;70;Candy;HALINO CATA;FCT825NXL;Timer Touch;Multifunction;MR07;New ECO;70018701;Yellow Glasswool (24 kg/m3 , 30 mm);1 Back;42820055;15W;42836665;1010W(internal)+1010W(external);4.32 W/cm2-4.58 W/cm2;42827837;1100W;2.35 W/cm2;91200888;2200W;6.74 W/cm2;42822091;12W;42828618;22W;N;1 Reflective + 1 Float;Flat;Ventilation Channel ;No;5mm
33703406;42837376;42827052;FCT825XL1;70;Candy;HALINO CATA;FCT825NXL;Timer Touch;Multifunction;MR07;New ECO;70018701;Yellow Glasswool (24 kg/m3 , 30 mm);1 Back;42820055;15W;42836665;1010W(internal)+1010W(external);4.32 W/cm2-4.58 W/cm2;42827837;1100W;2.35 W/cm2;91200888;2200W;6.74 W/cm2;42822091;12W;42828618;22W;N;1 Reflective + 1 Float;Flat;Ventilation Channel ;No;5mm
33703407;42837376;42827049;FCDINE605X/E;65;Candy;HALINO CATA;FCP605XL/E;Timer Touch;Fan Assisted;MR07;New ECO;70018701;Yellow Glasswool (24 kg/m3 , 30 mm);1 Back;42823856;25W;42836665;1010W(internal)+1010W(external);4.32 W/cm2-4.58 W/cm2;42827837;1100W;2.35 W/cm2;;;;42822091;12W;42828618;22W;N;1 Reflective + 1 Float;Embossed;Ventilation Channel ;No;5mm
33703408;ECO Program ;ECO Program ;FCDINE815X W;70;Candy;HALINO CATA;HCT615X/E;E0 Timer Touch (Steam Button);Multifunction;MR07;New ECO;42827845;Needled Glasswool (33 kg/m3 , 30mm);1 Back;42820055;15W;42836668;1800W;5,13 W/cm2;43830902;1050W(external)+450W(internal);5.18 W/cm2-3.6 W/cm2;42825300;1800W;5.53 W/cm2;42822091;12W;42834931;22W;N;1 Reflective + 1 Float;Flat;Ventilation Channel ;Yes;5mm
33703411;42837376;42827049;FCT 625 XL;70;Candy;HALINO CATA;;Timer Touch;Fan Assisted;MR08;New ECO;70018701;Yellow Glasswool (24 kg/m3 , 30 mm);1 Back;42820055;15W;42836665;1010W(internal)+1010W(external);4.32 W/cm2-4.58 W/cm2;42827837;1100W;2.35 W/cm2;;;;42822091;12W;42828618;22W;N;1 Reflective + 1 Float;Flat;Ventilation Channel ;No;5mm
33703412;42837377;42827049;FCS605X/E;65;Candy;HALINO CATA;;Timer Touch;Fan Assisted;MR08;New ECO;42827845;Needled Glasswool (33 kg/m3 , 30mm);1 Back;42823856;25W;42836665;1010W(internal)+1010W(external);4.32 W/cm2-4.58 W/cm2;42827837;1100W;2.35 W/cm2;;;;91204735;18W;42834931;22W;N;1 Reflective + 1 Float;Embossed;Switch Protection ;No;N
33703414;42827819;;FCP 605 X;65;Candy;HALINO CATA;;Timer Touch;Fan Assisted;MR08;New ECO;42830024;Yellow Glasswool (24 kg/m3 , 30 mm);1 Back;42823856;25W;42836665;1010W(internal)+1010W(external);4.32 W/cm2-4.58 W/cm2;42827837;1100W;2.35 W/cm2;;;;42822091;12W;42828618;22W;N;1 Reflective + 1 Float;Embossed;Ventilation Channel ;No;5mm
33703415;ECO Program ;ECO Program ;FCT 615 XL;70;Candy;HALINO CATA;;E0;Fan Assisted;MR08;New ECO;42827845;Needled Glasswool (33 kg/m3 , 30mm);1 Back;42820055;15W;42836668;1800W;5,13 W/cm2;43830902;1050W(external)+450W(internal);5.18 W/cm2-3.6 W/cm2;;;;42822091;12W;42834931;22W;N;1 Reflective + 1 Float;Flat;Ventilation Channel ;Yes;5mm
33703416;42837376;42827049;COS625WL;70;Candy;HALINO CATA;;Timer Touch;Fan Assisted;MR07;New ECO;70018701;Yellow Glasswool (24 kg/m3 , 30 mm);1 Back;42820055;15W;42836665;1010W(internal)+1010W(external);4.32 W/cm2-4.58 W/cm2;42827837;1100W;2.35 W/cm2;;;;42822091;12W;42834931;22W;N;1 Reflective + 1 Float;Flat;Ventilation Channel ;No;N
33703417;42837376;42827049;COS625NLS;70;Candy;HALINO CATA;;Timer Touch;Fan Assisted;MR07;New ECO;70018701;Yellow Glasswool (24 kg/m3 , 30 mm);1 Back;42820055;15W;42836665;1010W(internal)+1010W(external);4.32 W/cm2-4.58 W/cm2;42827837;1100W;2.35 W/cm2;;;;42822091;12W;42834931;22W;N;1 Reflective + 1 Float;Flat;Ventilation Channel ;No;N
33703418;42837376;42827049;COS625XLS;70;Candy;HALINO CATA;;Timer Touch;Fan Assisted;MR07;New ECO;70018701;Yellow Glasswool (24 kg/m3 , 30 mm);1 Back;42823856;25W;42836665;1010W(internal)+1010W(external);4.32 W/cm2-4.58 W/cm2;42827837;1100W;2.35 W/cm2;;;;42822091;12W;42828618;22W;N;1 Reflective + 1 Float;Flat;Ventilation Channel ;No;N
33703419;42837376;42827049;COS625NL;70;Candy;HALINO CATA;;Timer Touch;Fan Assisted;MR07;New ECO;70018701;Yellow Glasswool (24 kg/m3 , 30 mm);1 Back;42820055;15W;42836665;1010W(internal)+1010W(external);4.32 W/cm2-4.58 W/cm2;42827837;1100W;2.35 W/cm2;;;;42822091;12W;42834931;22W;N;1 Reflective + 1 Float;Flat;Ventilation Channel ;No;N
33703420;42837376;42827049;COS625XL;70;Candy;HALINO CATA;;Timer Touch;Fan Assisted;MR07;New ECO;70018701;Yellow Glasswool (24 kg/m3 , 30 mm);1 Back;42823856;25W;42836665;1010W(internal)+1010W(external);4.32 W/cm2-4.58 W/cm2;42827837;1100W;2.35 W/cm2;;;;42822091;12W;42828618;22W;N;1 Reflective + 1 Float;Flat;Ventilation Channel ;No;N
33703421;42837376;42827049;COS615NL;70;Candy;HALINO CATA;;Timer Touch;Fan Assisted;MR07;New ECO;70018701;Yellow Glasswool (24 kg/m3 , 30 mm);1 Back;42820055;15W;42836665;1010W(internal)+1010W(external);4.32 W/cm2-4.58 W/cm2;42827837;1100W;2.35 W/cm2;;;;42822091;12W;42834931;22W;N;1 Reflective + 1 Float;Flat;Ventilation Channel ;No;N
33703413;42827112;42827113;FCS245X/E;70;Candy;HALINO CATA;;Timer Touch;Fan Assisted;MR08;No Buffle;70018701;Yellow Glasswool (24 kg/m3 , 30 mm);1 Back;42820055;15W;42836665;1010W(internal)+1010W(external);4.32 W/cm2-4.58 W/cm2;42827837;1100W;2.35 W/cm2;;;;91204735;18W;;;42807664;1 Reflective + 1 Float;Flat cavity + Embossed Catalytic Panels;Switch Protection ;No;N
33703364;42827053;42827052;HOC3U3188IN;70;Hoover;HALINO CATA;FCP625X/E;Timer Touch;Multifunction;MR07;New ECO;42830024;Yellow Glasswool (24 kg/m3 , 30 mm);1 Back;42823856;25W;42836665;1010W(internal)+1010W(external);4.32 W/cm2-4.58 W/cm2;42827837;1100W;2.35 W/cm2;91200888;2200W;6.74 W/cm2;42822091;12W;42828618;22W;N;1 Reflective + 1 Float;Flat;Ventilation Channel ;No;N
33703366;42827053;42827052;HOC3T3188B;70;Hoover;HALINO CATA;FCP625X/E;Timer Touch;Multifunction;MR07;New ECO;42830024;Yellow Glasswool (24 kg/m3 , 30 mm);1 Back;42823856;25W;42836665;1010W(internal)+1010W(external);4.32 W/cm2-4.58 W/cm2;42827837;1100W;2.35 W/cm2;91200888;2200W;6.74 W/cm2;42822091;12W;42828618;22W;N;1 Reflective + 1 Float;Flat;Ventilation Channel ;No;N
33703367;42827053;42827052;HOC3T3188W;70;Hoover;HALINO CATA;FCP625X/E;Timer Touch;Multifunction;MR07;New ECO;42830024;Yellow Glasswool (24 kg/m3 , 30 mm);1 Back;42823856;25W;42836665;1010W(internal)+1010W(external);4.32 W/cm2-4.58 W/cm2;42827837;1100W;2.35 W/cm2;91200888;2200W;6.74 W/cm2;42822091;12W;42828618;22W;N;1 Reflective + 1 Float;Flat;Ventilation Channel ;No;N
33703400;ECO Program ;ECO Program ;HSOT3161WB W;70;Hoover;HALINO CATA;HORT3181BI WIFI;E0;Fan Assisted;MR07;New ECO;42830024;Yellow Glasswool (24 kg/m3 , 30 mm);1 Back;42820055;15W;42836665;1010W(internal)+1010W(external);4.32 W/cm2-4.58 W/cm2;42827837;1100W;2.35 W/cm2;;;;91204735;18W;42834931;22W;N;1 Reflective + 1 Float;Flat;Ventilation Channel ;Yes;N
33703401;ECO Program ;ECO Program ;HSOT3161WW W;70;Hoover;HALINO CATA;HORT3181BI WIFI;E0;Fan Assisted;MR07;New ECO;42830024;Yellow Glasswool (24 kg/m3 , 30 mm);1 Back;42820055;15W;42836665;1010W(internal)+1010W(external);4.32 W/cm2-4.58 W/cm2;42827837;1100W;2.35 W/cm2;;;;91204735;18W;42834931;22W;N;1 Reflective + 1 Float;Flat;Ventilation Channel ;Yes;N
